tiempo,hora,evento,parqueo,ocup_externo,ocup_central,ocup_polideportivo,ocup_total,rechazados
0.03757524708302283,0,entrada,Externo,1,0,0,1,0
0.059973236044883305,0,entrada,Polideportivo,1,0,1,2,0
0.07567188573808427,0,entrada,Polideportivo,1,0,2,3,0
0.07841075591408747,0,entrada,Externo,2,0,2,4,0
0.08590872019793416,0,entrada,Central,2,1,2,5,0
0.11447207400654906,0,entrada,Externo,3,1,2,6,0
0.11969466643863531,0,entrada,Polideportivo,3,1,3,7,0
0.1325516292866691,0,entrada,Externo,4,1,3,8,0
0.18871087912860252,0,entrada,Central,4,2,3,9,0
0.19441428774156902,0,entrada,Polideportivo,4,2,4,10,0
0.2082092577438345,0,entrada,Externo,5,2,4,11,0
0.21419172193451896,0,entrada,Polideportivo,5,2,5,12,0
0.22018011633923049,0,entrada,Central,5,3,5,13,0
0.23580525444319053,0,entrada,Polideportivo,5,3,6,14,0
0.24972773793261513,0,entrada,Externo,6,3,6,15,0
0.26419944470656676,0,entrada,Externo,7,3,6,16,0
0.26827669852576275,0,entrada,Polideportivo,7,3,7,17,0
0.27838377072991893,0,entrada,Externo,8,3,7,18,0
0.2816377616940857,0,entrada,Central,8,4,7,19,0
0.2834588043288324,0,entrada,Polideportivo,8,4,8,20,0
0.30104267592196643,0,entrada,Central,8,5,8,21,0
0.3034330938700855,0,entrada,Polideportivo,8,5,9,22,0
0.3160074943304366,0,entrada,Central,8,6,9,23,0
0.3315114156712887,0,entrada,Externo,9,6,9,24,0
0.332780833938948,0,entrada,Central,9,7,9,25,0
0.35123528001621923,0,entrada,Central,9,8,9,26,0
0.3674318652720308,0,entrada,Central,9,9,9,27,0
0.38301703271306015,0,entrada,Polideportivo,9,9,10,28,0
0.38591717281286186,0,entrada,Externo,10,9,10,29,0
0.39853774419498894,0,entrada,Polideportivo,10,9,11,30,0
0.40064136593327077,0,entrada,Externo,11,9,11,31,0
0.4228721161848783,0,entrada,Central,11,10,11,32,0
0.4251979921778814,0,entrada,Externo,12,10,11,33,0
0.44047645495874344,0,entrada,Central,12,11,11,34,0
0.47280389009028406,0,entrada,Central,12,12,11,35,0
0.49130723370935764,0,entrada,Central,12,13,11,36,0
0.502980596556394,0,entrada,Externo,13,13,11,37,0
0.5226319641179284,0,entrada,Externo,14,13,11,38,0
0.5382288201535608,0,entrada,Externo,15,13,11,39,0
0.5755026107310595,0,entrada,Externo,16,13,11,40,0
0.5811537975459037,0,entrada,Polideportivo,16,13,12,41,0
0.5959035319180604,0,entrada,Polideportivo,16,13,13,42,0
0.5990363690915671,0,entrada,Central,16,14,13,43,0
0.6130442063323105,0,entrada,Externo,17,14,13,44,0
0.6274371609578684,0,entrada,Polideportivo,17,14,14,45,0
0.6578146535016972,0,entrada,Polideportivo,17,14,15,46,0
0.6647986009927314,0,entrada,Externo,18,14,15,47,0
0.6704503145760057,0,entrada,Polideportivo,18,14,16,48,0
0.6818225700457492,0,entrada,Externo,19,14,16,49,0
0.7107925586238445,0,entrada,Externo,20,14,16,50,0
0.7122538790201304,0,entrada,Central,20,15,16,51,0
0.7338158098956066,0,entrada,Polideportivo,20,15,17,52,0
0.7501908065027648,0,entrada,Polideportivo,20,15,18,53,0
0.7689707094286087,0,entrada,Polideportivo,20,15,19,54,0
0.7874661585107389,0,entrada,Externo,21,15,19,55,0
0.7889361474213372,0,entrada,Central,21,16,19,56,0
0.7915347373469569,0,entrada,Polideportivo,21,16,20,57,0
0.7982590263308549,0,entrada,Central,21,17,20,58,0
0.8041369363329651,0,entrada,Externo,22,17,20,59,0
0.8091572980137813,0,entrada,Polideportivo,22,17,21,60,0
0.8206317653422321,0,entrada,Externo,23,17,21,61,0
0.8269657372925661,0,entrada,Central,23,18,21,62,0
0.8371882803230997,0,entrada,Externo,24,18,21,63,0
0.8398260645414136,0,entrada,Central,24,19,21,64,0
0.8517828765448309,0,entrada,Externo,25,19,21,65,0
0.8520652111026816,0,entrada,Polideportivo,25,19,22,66,0
0.8533818278506845,0,entrada,Central,25,20,22,67,0
0.8685207732007938,0,entrada,Central,25,21,22,68,0
0.8719888674228922,0,entrada,Polideportivo,25,21,23,69,0
0.8812379438067482,0,entrada,Externo,26,21,23,70,0
0.8969087791563919,0,entrada,Externo,27,21,23,71,0
0.9141633729477435,0,entrada,Externo,28,21,23,72,0
0.9409153538555619,0,entrada,Polideportivo,28,21,24,73,0
0.9653856836477595,0,entrada,Central,28,22,24,74,0
0.9686284889011367,0,entrada,Externo,29,22,24,75,0
0.97633381251179,0,entrada,Polideportivo,29,22,25,76,0
0.9835020132131856,0,entrada,Externo,30,22,25,77,0
0.9918961045591641,0,entrada,Central,30,23,25,78,0
0.9974467554913735,0,entrada,Polideportivo,30,23,26,79,0
0.9983226771520256,0,entrada,Externo,31,23,26,80,0
1.035502572905933,1,entrada,Central,31,24,26,81,0
1.0381878210305482,1,entrada,Polideportivo,31,24,27,82,0
1.0653168142208294,1,entrada,Externo,32,24,27,83,0
1.0935381534017865,1,entrada,Externo,33,24,27,84,0
1.1310396265300977,1,entrada,Polideportivo,33,24,28,85,0
1.1471771470130099,1,entrada,Externo,34,24,28,86,0
1.148221495435005,1,entrada,Polideportivo,34,24,29,87,0
1.1690061792194102,1,entrada,Externo,35,24,29,88,0
1.1759788199629138,1,entrada,Central,35,25,29,89,0
1.1798538240831127,1,entrada,Polideportivo,35,25,30,90,0
1.189878811902582,1,entrada,Externo,36,25,30,91,0
1.1940569836541228,1,entrada,Central,36,26,30,92,0
1.2098259553934896,1,entrada,Central,36,27,30,93,0
1.23207702785302,1,entrada,Central,36,28,30,94,0
1.236149456763537,1,entrada,Polideportivo,36,28,31,95,0
1.238618625403272,1,entrada,Externo,37,28,31,96,0
1.2508319226974194,1,entrada,Central,37,29,31,97,0
1.2539237172819984,1,entrada,Polideportivo,37,29,32,98,0
1.2664455540113473,1,entrada,Central,37,30,32,99,0
1.270510436776641,1,entrada,Externo,38,30,32,100,0
1.2728132806066392,1,entrada,Polideportivo,38,30,33,101,0
1.2938566218940803,1,entrada,Polideportivo,38,30,34,102,0
1.3143184821411615,1,entrada,Polideportivo,38,30,35,103,0
1.3357228314316107,1,entrada,Polideportivo,38,30,36,104,0
1.3398738167378426,1,entrada,Central,38,31,36,105,0
1.3515299880326817,1,entrada,Externo,39,31,36,106,0
1.3736103053019044,1,entrada,Externo,40,31,36,107,0
1.4195635187153834,1,entrada,Externo,41,31,36,108,0
1.4467262707861006,1,entrada,Central,41,32,36,109,0
1.4612019996961494,1,entrada,Central,41,33,36,110,0
1.468062332273751,1,entrada,Externo,42,33,36,111,0
1.4783057015143566,1,entrada,Polideportivo,42,33,37,112,0
1.4829016592659643,1,entrada,Central,42,34,37,113,0
1.4988951844586416,1,entrada,Externo,43,34,37,114,0
1.5227043206257138,1,entrada,Externo,44,34,37,115,0
1.5392059473399233,1,entrada,Externo,45,34,37,116,0
1.543690681067344,1,entrada,Central,45,35,37,117,0
1.5483603093437464,1,entrada,Polideportivo,45,35,38,118,0
1.5629054902613824,1,entrada,Central,45,36,38,119,0
1.5783727876990037,1,entrada,Central,45,37,38,120,0
1.593243751312131,1,entrada,Central,45,38,38,121,0
1.5944777086162207,1,entrada,Externo,46,38,38,122,0
1.6130429846993952,1,entrada,Externo,47,38,38,123,0
1.640953058474694,1,entrada,Central,47,39,38,124,0
1.6647752618274423,1,entrada,Central,47,40,38,125,0
1.6769796962212702,1,entrada,Polideportivo,47,40,39,126,0
1.6890612741303528,1,entrada,Externo,48,40,39,127,0
1.7067211258829225,1,entrada,Externo,49,40,39,128,0
1.7220233433894765,1,entrada,Externo,50,40,39,129,0
1.7262973364067653,1,entrada,Polideportivo,50,40,40,130,0
1.7501002861329011,1,entrada,Polideportivo,50,40,41,131,0
1.7559578166998118,1,entrada,Externo,51,40,41,132,0
1.7589042813909783,1,rechazo,Ninguno,51,40,41,132,1
1.7629459140737405,1,entrada,Polideportivo,51,40,42,133,1
1.765984069310974,1,entrada,Central,51,41,42,134,1
1.7687574381851703,1,entrada,Externo,52,41,42,135,1
1.7911473396761188,1,entrada,Polideportivo,52,41,43,136,1
1.7966889702717,1,entrada,Central,52,42,43,137,1
1.8065370955534026,1,entrada,Polideportivo,52,42,44,138,1
1.8080316969490853,1,entrada,Externo,53,42,44,139,1
1.851857314984942,1,entrada,Externo,54,42,44,140,1
1.8564887667366212,1,entrada,Polideportivo,54,42,45,141,1
1.8711503870271966,1,entrada,Externo,55,42,45,142,1
1.8827252335100797,1,entrada,Polideportivo,55,42,46,143,1
1.9453621160086716,1,entrada,Externo,56,42,46,144,1
2.0064235876506533,2,entrada,Polideportivo,56,42,47,145,1
2.0279204559715933,2,entrada,Externo,57,42,47,146,1
2.028067886908567,2,entrada,Polideportivo,57,42,48,147,1
2.0417936725412864,2,entrada,Polideportivo,57,42,49,148,1
2.042320672952187,2,entrada,Externo,58,42,49,149,1
2.0664162389176837,2,entrada,Central,58,43,49,150,1
2.1186981185886817,2,entrada,Polideportivo,58,43,50,151,1
2.1304732940138975,2,entrada,Central,58,44,50,152,1
2.136186466063852,2,entrada,Polideportivo,58,44,51,153,1
2.154075642172551,2,entrada,Central,58,45,51,154,1
2.1837417470020926,2,entrada,Central,58,46,51,155,1
2.2070647015874645,2,entrada,Externo,59,46,51,156,1
2.216002097366234,2,entrada,Central,59,47,51,157,1
2.251686611653787,2,entrada,Central,59,48,51,158,1
2.2634476691661,2,entrada,Externo,60,48,51,159,1
2.282472848860051,2,entrada,Polideportivo,60,48,52,160,1
2.3124780920390293,2,entrada,Externo,61,48,52,161,1
2.313473661817946,2,entrada,Central,61,49,52,162,1
2.324605106559389,2,entrada,Polideportivo,61,49,53,163,1
2.3652235454938078,2,entrada,Polideportivo,61,49,54,164,1
2.418975656400029,2,entrada,Central,61,50,54,165,1
2.4313560079686223,2,entrada,Central,61,51,54,166,1
2.4473717234960524,2,entrada,Externo,62,51,54,167,1
2.49652932473644,2,entrada,Polideportivo,62,51,55,168,1
2.5410510789913223,2,entrada,Externo,63,51,55,169,1
2.5694615873668054,2,entrada,Externo,64,51,55,170,1
2.60968228201972,2,entrada,Externo,65,51,55,171,1
2.626182478799604,2,entrada,Central,65,52,55,172,1
2.6437355197287675,2,entrada,Central,65,53,55,173,1
2.6552511535388637,2,entrada,Central,65,54,55,174,1
2.66285155315815,2,entrada,Externo,66,54,55,175,1
2.701109275694403,2,entrada,Externo,67,54,55,176,1
2.7224657811183963,2,entrada,Externo,68,54,55,177,1
2.738983468349301,2,entrada,Externo,69,54,55,178,1
2.7487179354221927,2,entrada,Polideportivo,69,54,56,179,1
2.769622560056375,2,entrada,Polideportivo,69,54,57,180,1
2.7785295752153885,2,entrada,Externo,70,54,57,181,1
2.823873626759881,2,entrada,Externo,71,54,57,182,1
2.8832100414099147,2,entrada,Central,71,55,57,183,1
2.902238463181724,2,entrada,Central,71,56,57,184,1
2.9047627805870277,2,entrada,Externo,72,56,57,185,1
2.9123338124731784,2,entrada,Polideportivo,72,56,58,186,1
2.92359288452636,2,entrada,Externo,73,56,58,187,1
2.931298568250823,2,entrada,Polideportivo,73,56,59,188,1
2.949893902630266,2,entrada,Polideportivo,73,56,60,189,1
2.9525783016154747,2,entrada,Central,73,57,60,190,1
2.9756852358163215,2,entrada,Externo,74,57,60,191,1
2.9882684200688594,2,entrada,Central,74,58,60,192,1
2.992214069491695,2,entrada,Externo,75,58,60,193,1
3.0045522181882878,3,entrada,Externo,76,58,60,194,1
3.024203460579985,3,entrada,Externo,77,58,60,195,1
3.0243118801332978,3,entrada,Polideportivo,77,58,61,196,1
3.0420277690282638,3,entrada,Polideportivo,77,58,62,197,1
3.0437368997470995,3,salida,Central,77,58,62,197,1
3.0495250214025855,3,entrada,Externo,78,57,62,197,1
3.0734112431637493,3,entrada,Central,78,58,62,198,1
3.0765576702176984,3,entrada,Externo,79,58,62,199,1
3.090207933494497,3,entrada,Externo,80,58,62,200,1
3.140278780446228,3,entrada,Externo,81,58,62,201,1
3.153562988211188,3,entrada,Externo,82,58,62,202,1
3.15497073865493,3,salida,Central,82,58,62,202,1
3.1640885421517195,3,entrada,Externo,83,57,62,202,1
3.180608192812072,3,entrada,Externo,84,57,62,203,1
3.1835828278279594,3,entrada,Polideportivo,84,57,63,204,1
3.2019455276594657,3,entrada,Externo,85,57,63,205,1
3.205685365527856,3,entrada,Polideportivo,85,57,64,206,1
3.2253753366860543,3,entrada,Central,85,58,64,207,1
3.2379803237318128,3,entrada,Central,85,59,64,208,1
3.251961418589843,3,entrada,Central,85,60,64,209,1
3.28959084402763,3,entrada,Central,85,61,64,210,1
3.3353296908264833,3,entrada,Externo,86,61,64,211,1
3.341687096759013,3,entrada,Central,86,62,64,212,1
3.4252434070191113,3,entrada,Externo,87,62,64,213,1
3.4272527184933317,3,entrada,Polideportivo,87,62,65,214,1
3.43974585859255,3,salida,Polideportivo,87,62,65,214,1
3.4749647102463586,3,entrada,Externo,88,62,64,214,1
3.4753400704583934,3,entrada,Polideportivo,88,62,65,215,1
3.5336444810351804,3,entrada,Externo,89,62,65,216,1
3.537171839827412,3,entrada,Central,89,63,65,217,1
3.5583704531830973,3,salida,Externo,89,63,65,217,1
3.575523805353516,3,entrada,Polideportivo,88,63,66,217,1
3.5919825148970395,3,entrada,Externo,89,63,66,218,1
3.648699195234022,3,entrada,Central,89,64,66,219,1
3.6690710462924763,3,entrada,Externo,90,64,66,220,1
3.6704366900692973,3,salida,Externo,90,64,66,220,1
3.687375494358849,3,entrada,Polideportivo,89,64,67,220,1
3.6931458775791057,3,entrada,Externo,90,64,67,221,1
3.711444093101843,3,entrada,Polideportivo,90,64,68,222,1
3.730035484778648,3,salida,Externo,90,64,68,222,1
3.742919759477237,3,salida,Externo,89,64,68,221,1
3.759502019277773,3,entrada,Externo,89,64,68,221,1
3.7955221219222364,3,salida,Polideportivo,89,64,68,221,1
3.827182483818371,3,entrada,Externo,90,64,67,221,1
3.846637135881044,3,salida,Central,90,64,67,221,1
3.8491357012649035,3,entrada,Central,90,64,67,221,1
3.8537326854533944,3,salida,Polideportivo,90,64,67,221,1
3.8589641701589072,3,entrada,Externo,91,64,66,221,1
3.87384674338542,3,entrada,Externo,92,64,66,222,1
3.87806414085686,3,salida,Central,92,64,66,222,1
3.887321315485491,3,entrada,Polideportivo,92,63,67,222,1
3.888783158430455,3,salida,Polideportivo,92,63,67,222,1
3.913846768195825,3,entrada,Externo,93,63,66,222,1
3.923107174021142,3,entrada,Polideportivo,93,63,67,223,1
3.925008042990395,3,entrada,Central,93,64,67,224,1
3.929842372983132,3,salida,Polideportivo,93,64,67,224,1
3.944479097726852,3,entrada,Polideportivo,93,64,67,224,1
3.9641717638485297,3,salida,Central,93,64,67,224,1
3.976643208615386,3,entrada,Central,93,64,67,224,1
3.9850862486151986,3,entrada,Externo,94,64,67,225,1
4.00681512303086,4,salida,Polideportivo,94,64,67,225,1
4.041374706687439,4,entrada,Externo,95,64,66,225,1
4.05313184465994,4,entrada,Externo,96,64,66,226,1
4.069135769232272,4,entrada,Externo,97,64,66,227,1
4.081562894350762,4,entrada,Polideportivo,97,64,67,228,1
4.119126227643282,4,salida,Central,97,64,67,228,1
4.123304746579007,4,salida,Polideportivo,97,63,67,227,1
4.157434903990527,4,entrada,Polideportivo,97,63,67,227,1
4.174964170258798,4,entrada,Polideportivo,97,63,68,228,1
4.186399215764054,4,entrada,Polideportivo,97,63,69,229,1
4.206017107990429,4,salida,Central,97,63,69,229,1
4.230923218171452,4,salida,Central,97,62,69,228,1
4.235897240230058,4,entrada,Polideportivo,97,61,70,228,1
4.242810992312346,4,salida,Central,97,61,70,228,1
4.250507038892084,4,entrada,Polideportivo,97,60,71,228,1
4.273823591804533,4,salida,Polideportivo,97,60,71,228,1
4.274594646951764,4,entrada,Central,97,61,70,228,1
4.288162635537768,4,entrada,Central,97,62,70,229,1
4.322545520217092,4,salida,Externo,97,62,70,229,1
4.332356037093757,4,entrada,Externo,97,62,70,229,1
4.341013959626389,4,entrada,Polideportivo,97,62,71,230,1
4.348548735234859,4,salida,Externo,97,62,71,230,1
4.353158237818505,4,entrada,Externo,97,62,71,230,1
4.409593652898478,4,salida,Polideportivo,97,62,71,230,1
4.4146777299376065,4,entrada,Externo,98,62,70,230,1
4.425325866859326,4,salida,Polideportivo,98,62,70,230,1
4.438455149448634,4,salida,Central,98,62,69,229,1
4.440540122178152,4,entrada,Central,98,62,69,229,1
4.4410424723760435,4,salida,Externo,98,62,69,229,1
4.445339047943092,4,salida,Externo,97,62,69,228,1
4.449821559748186,4,entrada,Polideportivo,96,62,70,228,1
4.451615404059456,4,salida,Central,96,62,70,228,1
4.459378576543509,4,entrada,Externo,97,61,70,228,1
4.479186629518757,4,salida,Polideportivo,97,61,70,228,1
4.498918499851272,4,salida,Polideportivo,97,61,69,227,1
4.503787984756289,4,entrada,Polideportivo,97,61,69,227,1
4.5256808811007305,4,entrada,Externo,98,61,69,228,1
4.5477975386675515,4,entrada,Polideportivo,98,61,70,229,1
4.552307025205389,4,salida,Central,98,61,70,229,1
4.560283024550379,4,entrada,Central,98,61,70,229,1
4.568484168236966,4,entrada,Polideportivo,98,61,71,230,1
4.575541626097224,4,entrada,Central,98,62,71,231,1
4.580344681457788,4,salida,Externo,98,62,71,231,1
4.59281817270151,4,salida,Externo,97,62,71,230,1
4.593241708779908,4,entrada,Externo,97,62,71,230,1
4.612682079422949,4,entrada,Externo,98,62,71,231,1
4.6138159754550525,4,entrada,Polideportivo,98,62,72,232,1
4.635931935596211,4,entrada,Central,98,63,72,233,1
4.650512956006583,4,salida,Central,98,63,72,233,1
4.681204627568022,4,salida,Polideportivo,98,62,72,232,1
4.704666605394505,4,salida,Polideportivo,98,62,71,231,1
4.710622431614857,4,entrada,Polideportivo,98,62,71,231,1
4.745915485539229,4,salida,Externo,98,62,71,231,1
4.74701839584958,4,entrada,Polideportivo,97,62,72,231,1
4.776605949060569,4,salida,Central,97,62,72,231,1
4.796566968671105,4,salida,Central,97,61,72,230,1
4.8040411711796835,4,entrada,Central,97,61,72,230,1
4.808752304420346,4,entrada,Polideportivo,97,61,73,231,1
4.81407827021562,4,salida,Externo,97,61,73,231,1
4.8200726909527765,4,salida,Polideportivo,96,61,73,230,1
4.862033115436802,4,salida,Central,96,61,72,229,1
4.875727527597484,4,entrada,Central,96,61,72,229,1
4.90547050664364,4,salida,Central,96,61,72,229,1
4.945821384046495,4,salida,Polideportivo,96,60,72,228,1
4.964900904815244,4,salida,Externo,96,60,71,227,1
4.965926329429281,4,entrada,Central,95,61,71,227,1
5.022971270201756,5,salida,Externo,95,61,71,227,1
5.051251861158748,5,salida,Externo,94,61,71,226,1
5.080143657941108,5,entrada,Polideportivo,93,61,72,226,1
5.093918769583847,5,salida,Polideportivo,93,61,72,226,1
5.106589928728384,5,salida,Externo,93,61,71,225,1
5.1146878132210505,5,entrada,Central,92,62,71,225,1
5.130371129504842,5,entrada,Polideportivo,92,62,72,226,1
5.146877839824721,5,salida,Externo,92,62,72,226,1
5.1470040865943085,5,salida,Polideportivo,91,62,72,225,1
5.149656316951075,5,salida,Externo,91,62,71,224,1
5.15012562676922,5,salida,Externo,90,62,71,223,1
5.150133342039098,5,entrada,Externo,90,62,71,223,1
5.190432724825776,5,salida,Central,90,62,71,223,1
5.20178941230543,5,salida,Externo,90,61,71,222,1
5.212287336424298,5,salida,Polideportivo,89,61,71,221,1
5.22374566532261,5,salida,Central,89,61,70,220,1
5.244455659991651,5,entrada,Central,89,61,70,220,1
5.252253961913972,5,salida,Externo,89,61,70,220,1
5.275771828242863,5,salida,Polideportivo,88,61,70,219,1
5.281167524470394,5,entrada,Externo,89,61,69,219,1
5.286555408568885,5,entrada,Polideportivo,89,61,70,220,1
5.296185167386426,5,salida,Polideportivo,89,61,70,220,1
5.312417184715554,5,entrada,Polideportivo,89,61,70,220,1
5.313856413616286,5,entrada,Externo,90,61,70,221,1
5.322996382215827,5,salida,Central,90,61,70,221,1
5.326587329686959,5,salida,Polideportivo,90,60,70,220,1
5.334756777920362,5,salida,Central,90,60,69,219,1
5.351380969805023,5,entrada,Externo,91,59,69,219,1
5.355198057725471,5,salida,Polideportivo,91,59,69,219,1
5.360826631826692,5,salida,Polideportivo,91,59,68,218,1
5.384857850521301,5,salida,Externo,91,59,67,217,1
5.3884529773393215,5,salida,Central,90,59,67,216,1
5.433970892404996,5,salida,Polideportivo,90,58,67,215,1
5.474808712702092,5,salida,Polideportivo,90,58,66,214,1
5.479776745814002,5,entrada,Externo,91,58,65,214,1
5.492987883150107,5,entrada,Externo,92,58,65,215,1
5.53211102367062,5,salida,Polideportivo,92,58,65,215,1
5.550092500477556,5,entrada,Polideportivo,92,58,65,215,1
5.552772772140123,5,salida,Externo,92,58,65,215,1
5.560587428345948,5,entrada,Central,91,59,65,215,1
5.562850047548894,5,salida,Central,91,59,65,215,1
5.572105338180837,5,salida,Externo,91,58,65,214,1
5.5725282984546025,5,salida,Polideportivo,90,58,65,213,1
5.584931226449212,5,salida,Externo,90,58,64,212,1
5.621481120155624,5,salida,Externo,89,58,64,211,1
5.625624473577865,5,salida,Polideportivo,88,58,64,210,1
5.638209459955839,5,salida,Externo,88,58,63,209,1
5.658485664481042,5,salida,Central,87,58,63,208,1
5.712936284932718,5,salida,Central,87,57,63,207,1
5.724808742628757,5,entrada,Externo,88,56,63,207,1
5.735454164434436,5,salida,Polideportivo,88,56,63,207,1
5.753040220030661,5,salida,Central,88,56,62,206,1
5.7847759322541865,5,salida,Central,88,55,62,205,1
5.787138422742217,5,salida,Externo,88,54,62,204,1
5.794908588806882,5,salida,Externo,87,54,62,203,1
5.8205844336881265,5,entrada,Polideportivo,86,54,63,203,1
5.833749851356098,5,entrada,Polideportivo,86,54,64,204,1
5.844729523674899,5,entrada,Polideportivo,86,54,65,205,1
5.874222770446038,5,salida,Central,86,54,65,205,1
5.874751336052004,5,salida,Central,86,53,65,204,1
5.907856725494628,5,entrada,Externo,87,52,65,204,1
5.916117094204722,5,salida,Polideportivo,87,52,65,204,1
5.919154496754648,5,salida,Externo,87,52,64,203,1
5.932934288868039,5,entrada,Polideportivo,86,52,65,203,1
5.9347808379046665,5,entrada,Central,86,53,65,204,1
5.940650199664388,5,salida,Polideportivo,86,53,65,204,1
5.941632914626254,5,salida,Externo,86,53,64,203,1
5.949635983450797,5,salida,Externo,85,53,64,202,1
5.969303325825669,5,entrada,Externo,85,53,64,202,1
5.972932290258054,5,salida,Externo,85,53,64,202,1
6.0140613536308765,6,salida,Polideportivo,84,53,64,201,1
6.029427004292281,6,entrada,Polideportivo,84,53,64,201,1
6.0462600102000605,6,salida,Central,84,53,64,201,1
6.048597303772084,6,entrada,Externo,85,52,64,201,1
6.0641821001078675,6,salida,Externo,85,52,64,201,1
6.086769187375336,6,salida,Polideportivo,84,52,64,200,1
6.112277283259372,6,salida,Central,84,52,63,199,1
6.1162060708122,6,entrada,Central,84,52,63,199,1
6.12442740025489,6,salida,Central,84,52,63,199,1
6.126242321828242,6,salida,Central,84,51,63,198,1
6.1423825282881435,6,entrada,Polideportivo,84,50,64,198,1
6.175994426600527,6,salida,Polideportivo,84,50,64,198,1
6.1767179660776135,6,entrada,Externo,85,50,63,198,1
6.183358536820333,6,salida,Externo,85,50,63,198,1
6.196087868732211,6,entrada,Central,84,51,63,198,1
6.211324194632781,6,entrada,Polideportivo,84,51,64,199,1
6.262554448308909,6,salida,Externo,84,51,64,199,1
6.301171184219779,6,entrada,Polideportivo,83,51,65,199,1
6.347650773200214,6,salida,Central,83,51,65,199,1
6.356690405776093,6,entrada,Polideportivo,83,50,66,199,1
6.370354938037189,6,salida,Central,83,50,66,199,1
6.392378178775028,6,salida,Polideportivo,83,49,66,198,1
6.406322977158535,6,entrada,Polideportivo,83,49,66,198,1
6.40793353039028,6,salida,Polideportivo,83,49,66,198,1
6.422848425980706,6,salida,Externo,83,49,65,197,1
6.437033692174654,6,salida,Polideportivo,82,49,65,196,1
6.445115497155416,6,salida,Central,82,49,64,195,1
6.480992274492052,6,salida,Polideportivo,82,48,64,194,1
6.5149285297995885,6,entrada,Central,82,49,63,194,1
6.54090253577699,6,salida,Polideportivo,82,49,63,194,1
6.5434939697021335,6,entrada,Externo,83,49,62,194,1
6.563913937551585,6,salida,Externo,83,49,62,194,1
6.589270113471932,6,salida,Polideportivo,82,49,62,193,1
6.594489301135676,6,salida,Polideportivo,82,49,61,192,1
6.599391099934834,6,salida,Externo,82,49,60,191,1
6.616038005710243,6,salida,Externo,81,49,60,190,1
6.621594774229019,6,salida,Polideportivo,80,49,60,189,1
6.62660551136814,6,entrada,Polideportivo,80,49,60,189,1
6.628961589372979,6,salida,Polideportivo,80,49,60,189,1
6.636827920014128,6,salida,Central,80,49,59,188,1
6.646640352987895,6,salida,Polideportivo,80,48,59,187,1
6.671712757095506,6,salida,Externo,80,48,58,186,1
6.687057792499727,6,salida,Externo,79,48,58,185,1
6.699123835453321,6,entrada,Central,78,49,58,185,1
6.70742039067094,6,salida,Externo,78,49,58,185,1
6.740058891950239,6,entrada,Polideportivo,77,49,59,185,1
6.749061241449397,6,entrada,Central,77,50,59,186,1
6.7809248339717705,6,entrada,Polideportivo,77,50,60,187,1
6.78618008516689,6,salida,Polideportivo,77,50,60,187,1
6.795051514013757,6,entrada,Polideportivo,77,50,60,187,1
6.805654087952474,6,salida,Polideportivo,77,50,60,187,1
6.807186075312653,6,entrada,Externo,78,50,59,187,1
6.809629115639197,6,entrada,Polideportivo,78,50,60,188,1
6.824890609505156,6,salida,Polideportivo,78,50,60,188,1
6.834018068643945,6,salida,Central,78,50,59,187,1
6.847164720491584,6,salida,Externo,78,49,59,186,1
6.850079752811942,6,salida,Central,77,49,59,185,1
6.874956873101031,6,entrada,Externo,78,48,59,185,1
6.8810244425019675,6,entrada,Central,78,49,59,186,1
6.887311964922001,6,entrada,Polideportivo,78,49,60,187,1
6.9000724733315115,6,salida,Externo,78,49,60,187,1
6.902327668386158,6,entrada,Externo,78,49,60,187,1
6.909308766824598,6,salida,Externo,78,49,60,187,1
6.912167694327175,6,salida,Polideportivo,77,49,60,186,1
6.914284923293538,6,salida,Externo,77,49,59,185,1
6.945096547616872,6,salida,Externo,76,49,59,184,1
6.966603382604132,6,salida,Externo,75,49,59,183,1
6.99779137668585,6,salida,Externo,74,49,59,182,1
6.999561202630719,6,salida,Externo,73,49,59,181,1
7.005799031645214,7,salida,Externo,72,49,59,180,1
7.006032624053282,7,salida,Polideportivo,71,49,59,179,1
7.012394312465164,7,entrada,Central,71,50,58,179,1
7.017877160286616,7,salida,Externo,71,50,58,179,1
7.046053146273676,7,salida,Externo,70,50,58,178,1
7.049864619005334,7,salida,Externo,69,50,58,177,1
7.052504217571052,7,entrada,Polideportivo,68,50,59,177,1
7.06052555406594,7,entrada,Central,68,51,59,178,1
7.070352154913667,7,entrada,Polideportivo,68,51,60,179,1
7.0710024411547465,7,salida,Central,68,51,60,179,1
7.078871162703192,7,entrada,Central,68,51,60,179,1
7.085389938164947,7,salida,Externo,68,51,60,179,1
7.087444766518104,7,salida,Externo,67,51,60,178,1
7.1025275715943055,7,salida,Central,66,51,60,177,1
7.123292939707418,7,salida,Polideportivo,66,50,60,176,1
7.152866053706347,7,entrada,Externo,67,50,59,176,1
7.162229576143323,7,salida,Polideportivo,67,50,59,176,1
7.168228318578602,7,entrada,Central,67,51,58,176,1
7.171719898367103,7,salida,Polideportivo,67,51,58,176,1
7.178100787347326,7,salida,Externo,67,51,57,175,1
7.186991589592885,7,entrada,Central,66,52,57,175,1
7.203432402618167,7,salida,Polideportivo,66,52,57,175,1
7.203896369308792,7,entrada,Central,66,53,56,175,1
7.215072930979591,7,salida,Polideportivo,66,53,56,175,1
